Districts,Year,Flood_Frequency,Mean_Duration,Mean_Severity,AFSI,Dist_Name_x,Human_fatality,Human_injured,Population,Mean_Flood_Duration,Dist_Name_y,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Population_Exposure_Ratio,Flood_Risk_Index,Area_Exposure,Severity_Score
"Alappuzha, Kollam, Pathanamthitta,Thiruvananthapuram",1992,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Alappuzha, Kottayam",2021,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Alappuzha, Kottayam, Pathanamthitta",2020,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Alappuzha, Malappuram, Pathanamthitta, Thiruvananthapuram,Wayanad",2007,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Alappuzha, Thiruvananthapuram",2015,1,12,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,12.0006885,18263.97663,
"Alappuzha, Thiruvananthapuram",2021,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Alappuzha, Thiruvananthapuram,Thrissur",1994,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Alappuzha,Kannur, Ernakulam, Idukki, Kottayam,Kollam",1986,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Alappuzha,Kannur, Kottayam, Kozhikode, Malappuram, Palakkad,Thrissur",1980,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Alappuzha,Kottayam",1995,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Alappuzha,Kozhikode",1991,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Alappuzha,Thrissur",1989,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
Aligarh,1987,1,5,,,Aligarh,97,22,4376425,24,Aligarh,1.93292949,0.006094499,1.926834991,2.22E-05,5.000110821,84326.48825,
Almora,1984,1,1,,,Almora,0,0,618943,,Almora,0.649027255,0.000454012,0.648573243,0,1,4014.298687,
Almora,2004,1,1,,,Almora,0,0,618943,,Almora,0.649027255,0.000454012,0.648573243,0,1,4014.298687,
Almora,2019,1,1,,,Almora,0,0,618943,,Almora,0.649027255,0.000454012,0.648573243,0,1,4014.298687,
"Almora, Bijnor, Bahraich,  Dehradun, Garhwal, Ghaziabad, Gonda, Haridwar, Meerut, Mirzapur,Muzaffarnagar",1993,1,31,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,31.00177863,18263.97663,
"Almora, Chamoli",2019,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Alwar,1980,1,14,,,Alwar,102,15,4491235,14,Alwar,0.348076896,0.005601607,0.342475289,2.27E-05,14.00031795,15381.37005,
Alwar,1991,1,1,,,Alwar,102,15,4491235,14,Alwar,0.348076896,0.005601607,0.342475289,2.27E-05,1.000022711,15381.37005,
Alwar,2001,1,1,,,Alwar,102,15,4491235,14,Alwar,0.348076896,0.005601607,0.342475289,2.27E-05,1.000022711,15381.37005,
"Alwar, Banswara, Baran, Barmer, Bhilwara, Bikaner, Bundi, Churu, Dausa, Dholpur, Dungarpur, Ganganagar, Jaipur, Jalore, Jhalawar, Jodhpur, Karauli, Kota, Nagaur, Pali, Pratapgarh, Rajsamand, Sawai Madhopur, Sirohi, Tonk, Udaipur",2022,1,365,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,365.020942,18263.97663,
"Alwar, Bharatpur,Kota",2009,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Alwar, Bharatpur,Nagaur",1995,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Alwar,Bharatpur",1983,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Alwar,Jhalawar",2005,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Ambala,1988,1,1,,,Ambala,36,11,1296203,5,Ambala,4.251029067,0,4.251029067,2.78E-05,1.000027773,55101.9663,
Ambala,2004,1,1,,,Ambala,36,11,1296203,5,Ambala,4.251029067,0,4.251029067,2.78E-05,1.000027773,55101.9663,
Ambala,2023,1,4,,,Ambala,36,11,1296203,5,Ambala,4.251029067,0,4.251029067,2.78E-05,4.000111094,55101.9663,
"Ambala, Bhiwani, Hisar, Kaithal, Karnal, Kurukshetra, Panipat, Rohtak,Sonipat",1995,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Ambala, Bhiwani, Hisar, Karnal, Jind, Panchkula, Panipat, Rewari,Sonipat",2009,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Ambala, Faridabad, Hisar, Jind, Karnal, Kurukshetra, Sirsa, Sonipat",1988,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Ambala, Hisar, Jind, Karnal, Rohtak, Sirsa",1985,1,12,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,12.0006885,18263.97663,
"Ambala, Jhajjar, Kaithal,Kurukshetra",2010,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Ambala, Jind, Karnal, Kurukshetra , Sonipat",1980,1,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,21.00120488,18263.97663,
"Ambala, Kurukshetra,Sonipat",1988,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Ambala,Faridabad",1981,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Ambala,Yamunanagar",2007,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Ambedkar Nagar,2022,1,1,,,Ambedkar Nagar,44,0,2918048,22,Ambedkar Nagar,3.80490503,0.342207082,3.462697948,1.51E-05,1.000015079,101043.1882,
"Ambedkar Nagar,  Ayodhya, Azamgarh, Bahraich, Ballia, Balrampur, Bara Banki, Basti, Deoria, Gonda, Gorakhpur, Kushinagar, Kheri, Mahrajganj, Mau, Sant Kabir Nagar, Siddharthnagar, Sitapur",2020,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Ambedkar Nagar, Auraiya, Bara Banki, Etawah, Farrukhabad, Ayodhya, Gonda, Hardoi, Kannauj, Kanpur Nagar Dehat, Kanpur Nagar Nagar, Kheri, Lucknow, Rae Bareli, Sitapur, Sultanpur, Unnao",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Amethi,2022,1,1,,,Amethi,49,6,3139220,21,Amethi,2.870234132,0,2.870234132,1.56E-05,1.000015609,90102.96392,
Amethi,2023,1,2,,,Amethi,49,6,3139220,21,Amethi,2.870234132,0,2.870234132,1.56E-05,2.000031218,90102.96392,
"Amethi, Azamgarh, Gonda, Lucknow",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
Amravati,1984,1,1,,,Amravati,430,34,3195039,5,Amravati,1.132570579,0.452234552,0.680336027,0.000134584,1.000134584,21737.00139,
Amravati,1991,1,1,,,Amravati,430,34,3195039,5,Amravati,1.132570579,0.452234552,0.680336027,0.000134584,1.000134584,21737.00139,
Amravati,1993,1,1,,,Amravati,430,34,3195039,5,Amravati,1.132570579,0.452234552,0.680336027,0.000134584,1.000134584,21737.00139,
Amravati,2022,7,2.571428571,,,Amravati,430,34,3195039,5,Amravati,1.132570579,0.452234552,0.680336027,0.000134584,18.00242251,21737.00139,
Amravati,2023,1,1,,,Amravati,430,34,3195039,5,Amravati,1.132570579,0.452234552,0.680336027,0.000134584,1.000134584,21737.00139,
"Amravati, Akola, Bhandara, Buldhana, Chandrapur, Gadchiroli, Gondia, Nagpur, Wardha, Washim, Yavatmal",1986,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Amravati, Akola, Bhandara, Buldhana, Chandrapur, Gadchiroli, Gondia, Nagpur, Wardha, Washim, Yavatmal",1999,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Amravati, Akola, Bhandara, Buldhana, Chandrapur, Gadchiroli, Gondia, Nagpur, Wardha, Washim, Yavatmal, Ghaziabad",1976,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Amravati, Akola, Bhandara, Buldhana, Chandrapur, Gadchiroli, Gondia, Nagpur, Wardha, Washim,Yavatmal",2019,1,31,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,31.00177863,18263.97663,
"Amravati, Bhandara, Chandrapur, Gadchiroli, Gondia, Aurangabad,Beed,Hingoli, Jalna, Latur, Nanded,Dharashiv,Parbhani, Mumbai, Nagpur, Nashik, Sindhudurg, Thane, Wardha,Washim",2007,1,9,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,9.000516377,18263.97663,
"Amravati, Bhandara, Chandrapur, Gadchiroli, Nagpur, Wardha,Yavatmal",1994,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Amravati, Bhandara, Chandrapur, Nagpur, Wardha,Yavatmal",1979,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Amravati, Chandrapur, Dhule,  Gadchiroli, Jalgaon, Kolhapur, Mumbai, Nagpur, Nashik, Pune, Raigarh, Satara, Thane,Washim",2006,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Amravati, Chandrapur, Gadchiroli, Nagpur,Yavatmal",1991,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Amravati, Chandrapur, Gondia, Nagpur,Thane",2007,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Amravati, Chandrapur, Nagpur, Wardha,Yavatmal",2013,1,3,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,3.000172126,18263.97663,
"Amravati, Chandrapur,Gondia",2010,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Amravati, Mumbai",2018,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Amravati, Mumbai,Nashik",2009,1,6,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,6.000344251,18263.97663,
"Amravati, Nagpur,Wardha",1997,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
"Amravati,Nagpur",2007,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Amreli,2021,1,1,,,Amreli,224,10,1650731,18,Amreli,0.551647653,0.455725673,0.09592198,0.000135697,1.000135697,1583.41386,
Amreli,2022,1,2,,,Amreli,224,10,1650731,18,Amreli,0.551647653,0.455725673,0.09592198,0.000135697,2.000271395,1583.41386,
"Amreli,  Ahmedabad,Porbandar,  Botad, Gir Somnath, Surendranagar, Rajkot, Bhavnagar, Junagadh, Jamnagar, Devbhumi Dwarka Dwarka, Morbi",1984,2,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Amreli, Arvalli, Bhavnagar, Surat, Surendranagar, Vadodara",2019,1,8,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,8.000459002,18263.97663,
"Amreli, Banas Kantha, Bharuch, Jamnagar, Junagadh, Surat, Surendranagar,Valsad",1998,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Amreli, Banas Kantha, Bhavnagar, Valsad, Jamnagar, Junagadh, Kachchh, Rajkot, Surat,Vadodara",1988,1,21,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,21.00120488,18263.97663,
"Amreli, Bharuch, Bhavnagar, Junagadh, Rajkot, Surat,Valsad",1994,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Amreli, Bharuch,Dangs, Gir Somnath, Junagadh, Kachchh, Navsari, Tapi",2012,2,30.5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,61.00349989,18263.97663,
"Amreli, Bharuch,Dangs, Gir Somnath, Junagadh, Kachchh, Navsari, Tapi",2019,1,31,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,31.00177863,18263.97663,
"Amreli, Bharuch,Dangs, Gir Somnath, Junagadh, Kachchh, Navsari, Tapi",2022,1,2,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,2.00011475,18263.97663,
Amritsar,1983,1,2,,,Amritsar,117,21,2748187,7,Amritsar,2.592469047,0.034259992,2.558209055,4.26E-05,2.000085147,70304.36868,
Amritsar,1995,1,2,,,Amritsar,117,21,2748187,7,Amritsar,2.592469047,0.034259992,2.558209055,4.26E-05,2.000085147,70304.36868,
Amritsar,2007,1,1,,,Amritsar,117,21,2748187,7,Amritsar,2.592469047,0.034259992,2.558209055,4.26E-05,1.000042574,70304.36868,
Amritsar,2023,1,7,,,Amritsar,117,21,2748187,7,Amritsar,2.592469047,0.034259992,2.558209055,4.26E-05,7.000298015,70304.36868,
"Amritsar, Ananthapuramuamu, Bathinda, Kapurthala, S.A.S Nagar*, Rupnagar",2006,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Amritsar, Bathinda, Barnala, Ferozepur, Fazilka, Jalandhar, Moga, Pathankot, Rupnagar, Sangrur, Sri Sri Muktsar Sahib Sahib, Tarn Taran",2015,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
"Amritsar, Bathinda, Ferozepur, Gurdaspur, Hoshiarpur, Jalandhar, Kapurthala, Ludhiana, Patiala,Sangrur",1988,1,38,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,38.00218026,18263.97663,
"Amritsar, Bathinda, Ferozepur, Ludhiana,Patiala",1990,1,4,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,4.000229501,18263.97663,
"Amritsar, Fatehgarh Sahib, Ferozepur, Gurdaspur, Hoshiarpur, Kapurthala, Ludhiana, Mansa, Patiala, Rupnagar,Sangrur",1993,1,5,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,5.000286876,18263.97663,
"Amritsar, Fazilka,Gurdaspur",2014,1,7,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,7.000401627,18263.97663,
"Amritsar, Ferozepur,Kapurthala",1995,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Amritsar,Patiala",2005,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh",1983,1,16,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,16.000918,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh",1993,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh",1997,1,1,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,1.000057375,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh",2008,1,89,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,89.0051064,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh, Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad, Bhadrak, Dhenkanal, Jajapur, Subarnapur, Nuapada, Balangir, Boudh, Cuttack, Kandhamal, Nayagarh, Khordha, Kalahandi, Jagatsinghapur, Puri, Nagpur, Rayagada, Koraput, Malkangiri, Anugul, Kendrapara, Ganjam, Gajapati, Mayurbhanj, Sundargarh, Kendujhar, Baleshwar, Jharsuguda, Bargarh, Deogarh, Sambalpur, South 24 Parganas, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",1971,1,365,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,365.020942,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh, Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad, Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong",1971,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh, South 24 Parganas, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",1971,1,14,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,14.00080325,18263.97663,
"Amroha, Hapur, Bareilly, Pilibhit, Bulandshahr, Gautam Buddha Nagar, Kheri, Budaun, Bahraich, Shahjahanpur, Aligarh, Kasganj, Mathura, Sshrawasti, Sitapur, Hathras, Etah, Hardoi, Farrukhabad, Firozabad, Siddharthnagar, Mainpuri, Mahrajganj, Agra, Gonda, Bara Banki, Kushinagar, Kannauj, Lucknow, Basti, Gorakhpur, Sant Kabir Nagar, Unnao, Etawah, Kanpur Nagar Nagar, Auraiya, Ayodhya, Kanpur Nagar Dehat, Deoria, Sultanpur, Ambedkar Nagar, Rae Bareli, Jalaun, Azamgarh, Mau, Fatehpur, Ballia, Jaunpur, Jhansi, Banda, Ghazipurr, Kaushambi, Prayagraj, Varanasi, Chitrakoot, Chandauli, Bhadohi, Mirzapur, Lalitpur, Sonbhadra, Amethi, Ghaziabad, Sambhal, Mahoba, Saharanpur, Bijnor, Muzaffarnagar, Baghpat, Meerut, Moradabad, Rampur, Shamli, Balrampur, Hamirpur, Pratapgarh, Tinsukia, Dhemaji, Dibrugarh, Lakhimpur, Sivasagar, Jorhat, Sonitpur, Golaghat, Udalguri, Chirang, Baksa, Nagaon, Kokrajhar, Darrang, Barpeta, Nalbari, Marigaon, Kamrup, Bongaigaon, Dhubri, Kamrup Metro, Goalpara, Dima Hasao, Cachar, Karimganj, Hailakandi, Charaideo, Majuli, Biswanath, Hojai, South Salmara Mancachar, Karbi Anglong, West Karbi Anglong, Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad, South 24 Parganas, Darjeeling, Jalpaiguri, Dakshin Dinajpur, Maldah, Murshidabad, Birbhum, Nadia, Purba Purba Bardhaman, Purulia, Bankura, North 24 Parganas",1971,1,30,,,,125,14,2010685,,,1.505747627,,0.908345993,5.74E-05,30.00172126,18263.97663,
